,Main_Mass_Flow,Additive_1_Ratio,Additive_2_Ratio,Additive_3_Ratio,Additive_4_Ratio,Additive_5_Ratio,Additive_6_Ratio,Flow_Gas_Ratio,T_Zone_1,T_Zone_2,T_Zone_3,T_Zone_4,T_Zone_5,T_Zone_6,T_Zone_7,T_Zone_8,T_Zone_9,T_Zone_10,Blending,Quality,T_Increase_1,T_Increase_2,T_Increase_3,T_Increase_4,T_Increase_5,T_Increase_6,T_Increase_7,T_Increase_8,T_Increase_9
1145,19554.208984375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00222635269165,198.327575683594,189.692901611328,195.409515380859,174.360549926758,177.783508300781,180.85035705566398,174.654541015625,180.697952270508,182.553680419922,176.80299377441398,28.0,45.1825,0,1,0,1,1,0,1,1,0
1146,19533.984375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00239133834839,198.35388183593798,189.502243041992,195.50212097168,174.817794799805,177.811737060547,180.742233276367,174.276443481445,180.668991088867,182.842880249023,175.673736572266,28.0,45.995,0,1,0,1,1,0,1,1,0
1147,19523.140625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98076224327087,198.211242675781,189.66355895996102,195.352233886719,174.990631103516,177.84977722168,180.739105224609,174.794830322266,181.003341674805,183.099029541016,176.76123046875,28.0,46.8075,0,1,0,1,1,0,1,1,0
1148,19575.681640625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99981784820557,198.144348144531,189.674896240234,195.631195068359,175.187042236328,177.472305297852,180.215759277344,173.599746704102,179.659378051758,182.056610107422,175.933685302734,28.0,47.62,0,1,0,1,1,0,1,1,0
1149,19560.328125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9932203292846697,198.268737792969,190.203903198242,195.731689453125,174.91575622558602,177.739334106445,180.553497314453,173.90344238281202,180.15476989746102,182.82322692871102,175.449005126953,28.0,47.375,0,1,0,1,1,0,1,1,0
1150,19534.38671875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.01010131835938,198.132461547852,190.097106933594,195.63450622558602,175.04426574707,178.044296264648,180.860687255859,173.989898681641,180.174835205078,182.262405395508,175.910995483398,28.0,47.13,0,1,0,1,1,0,1,1,0
1151,19553.037109375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.01530575752258,197.995849609375,190.176803588867,195.68186950683602,174.22912597656202,176.511566162109,179.32591247558602,172.71922302246102,179.280197143555,181.48889160156202,174.885391235352,28.0,46.885,0,1,0,1,1,0,1,1,0
1152,19532.560546875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9913444519043,198.12620544433602,189.840881347656,195.558792114258,174.638336181641,178.164123535156,181.267517089844,175.142684936523,180.84278869628898,182.588104248047,176.53294372558602,28.0,46.64,0,1,0,1,1,0,1,1,0
1153,19539.904296875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00185227394104,198.141799926758,189.785110473633,195.36647033691398,174.666564941406,177.54713439941398,180.139923095703,173.923065185547,179.99412536621102,182.00437927246102,175.517791748047,28.0,46.03,0,1,0,1,1,0,1,1,0
1154,19538.166015625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0048608779907204,198.238098144531,189.895126342773,195.904098510742,174.750579833984,177.974182128906,179.769348144531,173.73503112793,179.653259277344,182.61302185058602,175.520416259766,28.0,45.42,0,1,0,1,1,0,1,1,0
1155,19547.8203125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99342632293701,198.380798339844,189.493377685547,195.293563842773,174.296203613281,176.185623168945,179.144577026367,172.853820800781,178.66076660156202,181.065124511719,173.874649047852,28.0,44.81,0,1,0,1,1,0,1,1,0
1156,19537.94921875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99856925010681,198.110916137695,189.864685058594,195.308776855469,174.765838623047,178.367401123047,181.030975341797,174.669845581055,180.740386962891,182.6796875,175.893768310547,28.0,44.2,0,1,0,1,1,0,1,1,0
1157,19517.587890625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0014889240264906,198.085830688477,189.911407470703,195.48698425293,174.59504699707,177.736785888672,180.868408203125,174.005661010742,180.082077026367,182.277557373047,176.085235595703,28.0,44.8775,0,1,0,1,1,0,1,1,0
1158,19538.056640625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9962694644927996,198.336029052734,189.769927978516,195.368026733398,174.34973144531202,177.068267822266,179.569671630859,173.060989379883,179.045349121094,181.415100097656,174.80958557128898,28.0,45.555,0,1,0,1,1,0,1,1,0
1159,19532.2734375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99911999702454,198.196838378906,189.785446166992,195.42346191406202,175.16310119628898,178.112167358398,180.77561950683602,174.517364501953,180.69752502441398,182.77360534668,176.513717651367,28.0,46.2325,0,1,0,1,1,0,1,1,0
1160,19532.572265625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0187957286834703,198.021072387695,189.678741455078,195.521240234375,174.794845581055,177.315704345703,179.872039794922,173.209609985352,179.16325378418,181.973388671875,175.971435546875,28.0,46.91,0,1,0,1,1,0,1,1,0
1161,19510.353515625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0013914108276403,198.156112670898,190.119232177734,195.662811279297,174.962707519531,178.083221435547,181.144195556641,174.085693359375,180.452667236328,182.305694580078,175.485900878906,28.0,46.8425,0,1,0,1,1,0,1,1,0
1162,19523.919921875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9974684715271,198.159942626953,190.123886108398,195.75842285156202,175.167755126953,177.28395080566398,179.930755615234,172.75456237793,179.078155517578,181.19921875,175.07942199707,28.0,46.775,0,1,0,1,1,0,1,1,0
1163,19554.181640625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99278330802917,198.07057189941398,189.90650939941398,195.737152099609,174.638961791992,177.229080200195,180.53245544433602,173.617874145508,179.73020935058602,181.843170166016,175.080413818359,28.0,46.7075,0,1,0,1,1,0,1,1,0
1164,19770.07421875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9957492351532,198.087600708008,189.74255371093798,195.703948974609,175.07116699218798,177.257705688477,179.886672973633,172.86633300781202,179.421081542969,181.858261108398,175.61058044433602,28.0,46.64,0,1,0,1,1,0,1,1,0
1165,19774.990234375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99976086616516,189.968505859375,190.16139221191398,195.810272216797,175.415313720703,176.980651855469,179.939376831055,173.27442932128898,179.476776123047,181.796112060547,175.427627563477,28.0,46.13,1,1,0,1,1,0,1,1,0
1166,19804.875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98686337471008,190.19480895996102,190.343231201172,195.824890136719,175.088485717773,176.962188720703,179.086563110352,172.420333862305,178.946975708008,181.023056030273,174.877487182617,28.0,45.62,1,1,0,1,1,0,1,1,0
1167,19804.28515625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99337673187256,190.446502685547,190.544723510742,195.937164306641,175.178787231445,177.293212890625,179.975311279297,173.459197998047,179.52844238281202,181.946670532227,175.175109863281,28.0,45.11,1,1,0,1,1,0,1,1,0
1168,19809.732421875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0032992362976096,190.424758911133,190.599548339844,195.904876708984,175.24792480468798,176.262649536133,178.282806396484,170.978103637695,177.699600219727,180.189117431641,174.317581176758,28.0,44.6,1,1,0,1,1,0,1,1,0
1169,19772.33984375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98764038085938,190.151916503906,190.638229370117,195.98899841308602,174.63146972656202,176.885803222656,179.294372558594,172.3134765625,178.514862060547,180.916641235352,173.855178833008,28.0,44.9825,1,1,0,1,1,0,1,1,0
1170,19802.171875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9834609031677206,190.906875610352,191.192092895508,196.035858154297,174.929779052734,175.74778747558602,177.582595825195,170.31423950195298,176.978302001953,179.600341796875,172.64909362793,28.0,45.365,1,1,0,1,1,0,1,1,0
1171,19804.197265625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00587701797485,190.234588623047,190.764450073242,195.66307067871102,175.011810302734,176.901779174805,179.418273925781,172.226211547852,178.75782775878898,180.716873168945,173.782577514648,28.0,45.7475,1,1,0,1,1,0,1,1,0
1172,19814.412109375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9984145164489706,190.35008239746102,190.609909057617,195.784698486328,175.012481689453,177.421295166016,179.783767700195,172.474227905273,179.063034057617,180.848281860352,174.230361938477,28.0,46.13,1,1,0,1,1,0,1,1,0
1173,19810.923828125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0059967041015603,191.021759033203,191.37629699707,196.452072143555,174.918258666992,175.491806030273,177.915390014648,170.475524902344,176.714813232422,179.070358276367,172.476425170898,28.0,45.9275,1,1,0,1,1,0,1,1,0
1174,19801.642578125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.01140165328979,190.61033630371102,191.502227783203,196.226425170898,175.097610473633,176.25939941406202,178.360076904297,170.602645874023,176.800872802734,178.97047424316398,172.487930297852,28.0,45.725,1,1,0,1,1,0,1,1,0
1175,19782.271484375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.01841759681702,190.447128295898,190.549911499023,195.84826660156202,175.037734985352,177.015701293945,179.608474731445,172.50999450683602,178.646514892578,180.84278869628898,174.084747314453,28.0,45.5225,1,1,0,1,1,0,1,1,0
1176,19797.1640625,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99677443504333,190.81056213378898,190.535858154297,195.710235595703,174.565826416016,175.465515136719,178.292755126953,171.056167602539,177.802780151367,179.643997192383,173.41285705566398,28.0,45.32,0,1,0,1,1,0,1,1,0
1177,19782.453125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0156190395355202,190.850616455078,190.59449768066398,195.587585449219,174.57667541503898,175.731353759766,178.174667358398,171.053207397461,177.18994140625,179.359817504883,173.019500732422,28.0,45.5725,0,1,0,1,1,0,1,1,0
1178,20056.29296875,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99388575553894,190.573043823242,190.62181091308602,195.519439697266,174.491012573242,175.952697753906,178.845794677734,171.542816162109,177.693420410156,179.674041748047,173.75178527832,28.0,45.825,1,1,0,1,1,0,1,1,0
1179,20053.6953125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00806593894958,190.711090087891,190.729736328125,195.903518676758,174.44372558593798,176.177536010742,177.839065551758,171.017715454102,176.999114990234,179.340881347656,173.553192138672,28.0,46.0775,1,1,0,1,1,0,1,1,0
1180,20037.955078125,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9952147006988503,190.621688842773,190.457763671875,195.80773925781202,175.208572387695,176.773483276367,179.056427001953,171.759826660156,178.209503173828,180.483367919922,174.604461669922,28.0,46.33,0,1,0,1,1,0,1,1,0
1181,20335.18359375,0.000694099988322705,0.0788757428526878,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98111534118652,191.107620239258,190.6376953125,195.768981933594,174.670944213867,174.889572143555,176.57008361816398,169.351379394531,175.889404296875,178.38157653808602,173.67785644531202,28.0,46.17,0,1,0,1,1,0,1,1,0
1182,20306.46484375,0.000694099988322705,0.0761873200535774,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99543190002441,190.838714599609,191.241256713867,196.071212768555,174.76838684082,175.55651855468798,178.152130126953,170.30740356445298,176.269775390625,178.46998596191398,173.070358276367,28.0,46.01,1,1,0,1,1,0,1,1,0
1183,20275.29296875,0.000694099988322705,0.0758823528885841,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99087190628052,190.809127807617,190.69104003906202,196.137847900391,174.897506713867,175.66813659668,178.133590698242,170.504547119141,176.178619384766,178.51188659668,173.148300170898,28.0,45.85,0,1,0,1,1,0,1,1,0
1184,20306.32421875,0.000694099988322705,0.0734801441431046,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9973802566528303,190.955947875977,190.665817260742,195.611419677734,174.703063964844,175.689147949219,178.206298828125,170.45442199707,176.29978942871102,178.645477294922,173.33714294433602,28.0,45.69,0,1,0,1,1,0,1,1,0
1185,20312.4765625,0.000694099988322705,0.0729239732027054,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99423384666443,190.774017333984,190.549743652344,195.861114501953,174.56739807128898,176.09571838378898,179.108932495117,171.79397583007798,178.316070556641,180.245422363281,174.266189575195,28.0,45.655,0,1,0,1,1,0,1,1,0
1186,20296.01953125,0.000694099988322705,0.0729239732027054,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0144448280334504,191.159317016602,190.82835388183602,196.114074707031,174.445861816406,175.25129699707,176.440017700195,168.72135925293,174.993194580078,177.568084716797,171.66780090332,28.0,45.62,0,1,0,1,1,0,1,1,0
1187,20504.6015625,0.000694099988322705,0.0729239732027054,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99123811721802,190.88645935058602,190.33332824707,195.388641357422,173.562316894531,174.57991027832,176.41809082031202,168.953964233398,175.55578613281202,177.864501953125,173.11131286621102,28.0,45.585,0,1,0,1,1,0,1,1,0
1188,20572.51171875,0.000694099988322705,0.0678234025835991,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99122214317322,190.674209594727,190.411911010742,195.28430175781202,174.911041259766,175.32249450683602,176.898345947266,169.195327758789,175.223968505859,178.376998901367,172.888488769531,28.0,45.55,0,1,0,1,1,0,1,1,0
1189,20581.033203125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98483610153198,190.860778808594,190.449813842773,195.27928161621102,174.409805297852,174.497131347656,176.276321411133,168.40124511718798,174.467926025391,177.878601074219,172.575531005859,28.0,45.595,0,1,0,1,1,0,1,1,0
1190,20556.6171875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99402856826782,190.758850097656,190.279510498047,194.976699829102,174.288223266602,174.915802001953,176.50061035156202,168.417816162109,174.758361816406,177.38233947753898,172.56335449218798,28.0,45.64,0,1,0,1,1,0,1,1,0
1191,20549.017578125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99740624427795,190.62400817871102,190.981872558594,195.18782043457,174.49577331543,175.373825073242,176.906158447266,169.152084350586,175.213943481445,178.253356933594,173.15892028808602,28.0,45.685,1,1,0,1,1,0,1,1,0
1192,20586.265625,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9965398311615004,190.779861450195,190.66600036621102,195.15724182128898,174.81739807128898,175.417037963867,177.499603271484,170.009765625,176.00671386718798,178.689971923828,172.97375488281202,28.0,45.73,0,1,0,1,1,0,1,1,0
1193,20543.474609375,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98616170883179,190.493682861328,190.285934448242,195.00779724121102,174.87037658691398,176.205459594727,179.047271728516,171.385787963867,177.377136230469,179.69221496582,174.22932434082,28.0,45.5725,0,1,0,1,1,0,1,1,0
1194,20541.541015625,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9941027164459197,190.71614074707,190.384674072266,194.981628417969,174.842712402344,175.660919189453,177.800628662109,170.234558105469,176.573669433594,178.876159667969,173.69309997558602,28.0,45.415,0,1,0,1,1,0,1,1,0
1195,20569.9609375,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0002281665802,190.419738769531,190.213287353516,194.900192260742,174.854598999023,175.960525512695,178.208343505859,170.593215942383,176.92414855957,179.41618347168,174.429779052734,28.0,45.2575,0,1,0,1,1,0,1,1,0
1196,20582.041015625,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9907550811767596,190.750793457031,190.77903747558602,195.183700561523,175.140716552734,175.01789855957,176.368438720703,167.477630615234,174.470794677734,177.511901855469,172.42155456543,28.0,45.1,1,1,0,0,1,0,1,1,0
1197,20572.935546875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9968585968017596,191.356857299805,190.85203552246102,195.047454833984,174.627517700195,174.4482421875,176.081024169922,168.088455200195,175.019882202148,178.041076660156,173.09016418457,28.0,45.1175,0,1,0,0,1,0,1,1,0
1198,20576.90234375,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99934768676758,190.740966796875,190.51432800293,194.923400878906,174.749893188477,175.604446411133,176.97624206543,169.446868896484,175.851318359375,178.680755615234,173.65771484375,28.0,45.135,0,1,0,1,1,0,1,1,0
1199,20832.146484375,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99858856201172,191.146408081055,191.009674072266,195.55632019043,175.097808837891,175.136917114258,175.230926513672,166.36328125,174.041809082031,177.088790893555,172.522659301758,28.0,45.1525,0,1,0,1,1,0,1,1,0
1200,20822.654296875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00599575042725,190.118896484375,190.013031005859,194.7529296875,174.814208984375,176.42481994628898,178.622909545898,170.77799987793,176.571243286133,179.41716003418,174.088302612305,28.0,45.17,0,1,0,1,1,0,1,1,0
1201,20795.376953125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99986982345581,190.760147094727,190.37355041503898,194.617385864258,173.854064941406,173.359954833984,175.10231018066398,167.17578125,174.417892456055,177.120010375977,172.86213684082,28.0,44.885,0,1,0,0,1,0,1,1,0
1202,20829.892578125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00085020065308,190.63331604003898,190.16819763183602,195.08714294433602,173.952667236328,174.732757568359,175.818557739258,168.03337097168,174.977951049805,177.73840332031202,173.12400817871102,28.0,44.6,0,1,0,1,1,0,1,1,0
1203,20816.095703125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99992823600769,190.603225708008,190.874130249023,195.150192260742,173.810012817383,174.27635192871102,175.78938293457,167.78732299804702,174.261962890625,176.879241943359,172.18640136718798,28.0,44.315,1,1,0,1,1,0,1,1,0
1204,20826.3515625,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0106616020202597,190.675140380859,190.350997924805,195.022171020508,174.224060058594,174.352813720703,176.48376464843798,168.807861328125,174.905181884766,177.926788330078,172.726608276367,28.0,44.03,0,1,0,1,1,0,1,1,0
1205,20842.736328125,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98963665962219,190.26306152343798,190.375686645508,195.052734375,174.225982666016,175.295318603516,176.627639770508,168.62771606445298,175.231994628906,177.858337402344,173.005187988281,28.0,44.3925,1,1,0,1,1,0,1,1,0
1206,20804.857421875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9856362342834504,190.816375732422,190.708053588867,195.723114013672,174.622802734375,174.865142822266,176.039459228516,167.631927490234,174.08689880371102,177.12487792968798,172.61213684082,28.0,44.755,0,1,0,1,1,0,1,1,0
1207,20828.162109375,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0124695301055895,191.226867675781,191.002288818359,195.84498596191398,174.655166625977,175.15846252441398,176.62620544433602,168.48303222656202,174.90002441406202,177.435211181641,172.649322509766,28.0,45.1175,0,1,0,1,1,0,1,1,0
1208,20815.6875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.97410440444946,190.740097045898,190.285934448242,195.316558837891,174.359298706055,175.145614624023,177.222015380859,169.360305786133,175.492889404297,178.337097167969,173.30712890625,28.0,45.48,0,1,0,1,1,0,1,1,0
1209,20834.607421875,0.000694099988322705,0.0671098306775093,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99089431762695,190.986282348633,190.176132202148,195.231353759766,174.53869628906202,174.643768310547,176.095458984375,168.443252563477,174.957092285156,177.920211791992,173.130340576172,28.0,45.5075,0,1,0,1,1,0,1,1,0
1210,20826.140625,0.000694099988322705,0.063656859099865,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99749088287354,190.310012817383,190.4765625,195.142974853516,174.24938964843798,175.067840576172,176.341949462891,168.085678100586,174.668792724609,177.62385559082,172.620315551758,28.0,45.535,1,1,0,1,1,0,1,1,0
1211,20795.037109375,0.000694099988322705,0.0373913049697876,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9737091064453103,189.669891357422,189.795974731445,194.945205688477,173.652404785156,174.779724121094,176.283004760742,168.7373046875,175.809860229492,178.960968017578,174.432647705078,28.0,45.5625,1,1,0,1,1,0,1,1,0
1212,20828.578125,0.000694099988322705,0.0389372147619724,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00395560264587,189.71484375,189.85290527343798,194.895431518555,173.618988037109,175.996490478516,178.176681518555,170.434234619141,176.780364990234,179.377044677734,174.016632080078,28.0,45.59,1,1,0,1,1,0,1,1,0
1213,20841.4375,0.000694099988322705,0.0477777794003487,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9855732917785605,189.645584106445,189.82389831543,194.791748046875,172.50270080566398,174.835556030273,176.63659667968798,169.435989379883,175.508514404297,178.17994689941398,172.728439331055,28.0,45.5225,1,1,0,1,1,0,1,1,0
1214,20824.169921875,0.000694099988322705,0.0491147935390472,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.98614597320557,189.860946655273,189.969909667969,194.483535766602,172.22975158691398,173.651275634766,175.141571044922,166.73986816406202,173.691696166992,176.983108520508,171.856033325195,28.0,45.455,1,1,0,1,1,0,1,1,0
1215,20812.4921875,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9954676628112797,189.210159301758,189.863220214844,194.394927978516,172.731658935547,174.436660766602,176.382049560547,168.094680786133,174.58592224121102,177.408447265625,171.89372253418,28.0,45.3875,1,1,0,1,1,0,1,1,0
1216,20847.216796875,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9987561702728303,188.873992919922,189.856658935547,194.25587463378898,172.797515869141,175.02757263183602,177.62574768066398,169.216323852539,175.30744934082,178.07789611816398,172.139709472656,28.0,45.32,1,1,0,1,1,0,1,1,0
1217,20829.189453125,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9967229366302504,189.546966552734,190.30348205566398,194.22741699218798,172.626129150391,174.28221130371102,175.85374450683602,167.533309936523,174.12135314941398,176.829986572266,171.824417114258,28.0,45.115,1,1,0,1,1,0,1,1,0
1218,20804.169921875,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.0110073089599596,189.303070068359,189.831237792969,194.061309814453,172.41725158691398,174.174072265625,175.64210510253898,168.225692749023,174.908264160156,177.408477783203,172.114532470703,28.0,44.91,1,1,0,1,1,0,1,1,0
1219,20811.755859375,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.01119875907898,188.946716308594,189.387832641602,193.866760253906,172.289932250977,175.312362670898,177.5625,169.301086425781,175.243087768555,177.373779296875,172.26184082031202,28.0,44.705,1,1,0,1,1,0,1,1,0
1220,21067.240234375,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.99205732345581,189.233795166016,189.578536987305,193.728073120117,172.207611083984,173.07751464843798,173.90135192871102,166.30416870117202,173.180526733398,176.184158325195,171.418640136719,28.0,44.5,1,1,0,1,1,0,1,1,0
1221,21072.572265625,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00156211853027,188.904098510742,189.500579833984,193.596115112305,172.485702514648,173.38732910156202,174.81510925293,166.600296020508,173.17121887207,176.327011108398,171.175628662109,28.0,44.2275,1,1,0,1,1,0,1,1,0
1222,21101.00390625,0.000694099988322705,0.0531460680067539,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,3.00203490257263,188.636016845703,189.352005004883,193.596115112305,172.082214355469,174.255462646484,175.862884521484,167.523132324219,175.33337402343798,178.858551025391,168.988479614258,28.0,43.955,1,1,0,1,1,0,1,1,0
1223,21088.513671875,0.000694099988322705,0.0564316511154175,0.000875999976415187,0.0018860000418499101,0.0009100000024773179,0.00524999992921948,2.9911642074585,197.330627441406,189.125289916992,192.976837158203,170.80810546875,169.489395141602,169.586074829102,160.18180847168,168.191558837891,171.768692016602,167.964416503906,28.0,43.6825,0,1,0,0,1,0,1,1,0
